year,mmsi,transmitter_no,raw_registered_gear_type,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas
2015,1004558166,4558166,Stick-Held lift net,3821,204,0,81,0,4366.533333331098,862.4583333326004,0,0
2016,1004922343,4922343,Purse Seine Small Pelagics,2378,153,0,71,0,3071.2249999999976,681.1583333329003,0,0
2014,1004611018,4611018,Longline Tuna,2395,105,100,79,79,2396.8333333333003,1014.4750000001001,2344.9249999999,1014.4750000001001
2014,1000073765,73765,Purse Seine Big Pelagics with one boat,10394,245,0,173,0,5410.241666671999,1905.7333333363006,0,0
2016,1004518909,4518909,Longline Tuna,995,61,0,17,0,1015.2583333332001,166.8250000001,0,0
2016,1040409596,40409596,Purse Seine Small Pelagics,5498,240,0,71,0,5406.333333333304,466.825,0,0
2016,1004519224,4519224,Anchored gillnets,5730,51,0,40,0,1016.0833334196001,600.4416667293004,0,0
2014,1000109916,109916,Oceanic gillnet,5630,129,0,46,0,2717.7500000022005,449.1166666669004,0,0
2014,1004912786,4912786,Purse Seine Small Pelagics,2446,121,0,90,0,2507.9666666667977,1163.9083333334,0,0
2014,1004614845,4614845,Oceanic gillnet,1651,101,0,76,0,1762.7166666667983,1083.0333333337003,0,0
2014,1000046337,46337,Purse Seine Small Pelagics,6214,163,0,52,0,3417.675000001301,467.2000000003002,0,0
2014,NA,86811706475,Oceanic gillnet,2569,111,0,76,0,2454.883333328999,1213.0333333315998,0,0
2015,1004584676,4584676,Purse Seine Small Pelagics,776,41,0,28,0,803.6583333335,265.1333333332999,0,0
2015,1004783849,4783849,Purse Seine Small Pelagics,4190,239,0,106,0,3858.5500000057013,832.9333333339,0,0
2016,1004458999,4458999,Purse Seine Small Pelagics,3690,184,0,70,0,3716.0249999994003,412.4083333333002,0,0
2016,1004920749,4920749,Squid hooking,4452,193,0,26,0,4419.441666666499,280.84166666619996,0,0
2016,1000125279,125279,Purse Seine Small Pelagics,7225,169,0,47,0,3725.866666669099,446.9666666665002,0,0
2016,1004949271,4949271,Stick-Held lift net,3788,214,0,68,0,4590.316666665896,813.9416666668009,0,0
2015,1004958161,4958161,Purse Seine Big Pelagics with one boat,1936,115,23,4,4,2294.124999999999,21,441.2083333333999,21
2015,1000103045,103045,Purse Seine Small Pelagics,5900,155,0,100,0,3419.4666666680037,917.0166666684996,0,0
2016,1040511753,40511753,Anchored gillnets,2530,123,0,60,0,2520.208333335701,810.8083333350995,0,0
2016,1004917038,4917038,Squid hooking,4874,204,0,48,0,4524.6249999991005,602.0166666673003,0,0
2015,1004887571,4887571,Purse Seine Small Pelagics,3008,157,0,61,0,3071.2749999963994,426.72499999899975,0,0
2016,1000124698,124698,Purse Seine Small Pelagics,6356,180,0,64,0,3905.1083333351016,494.0583333337,0,0
2016,1004460052,4460052,Purse Seine Small Pelagics,3598,176,0,110,0,3741.4583333333962,1059.1833333333004,0,0
2015,1004920751,4920751,Squid hooking,1128,50,0,14,0,1122.9833333336,94.96666666670001,0,0
2014,1004861478,4861478,Purse Seine Group (2 boat) Small Pelagics,2854,198,0,109,0,3579.016666666697,1172.516666667001,0,0
2015,1004907106,4907106,Purse Seine Small Pelagics,3569,185,0,118,0,3772.5999999999976,1250.9000000001997,0,0
2014,1004958146,4958146,Fish net/dragnet,1886,93,0,64,0,1952.1083333333002,939.1249999996004,0,0
2014,1004619896,4619896,Basic longline,3906,189,0,136,0,3970.266666666298,2400.2416666665995,0,0
2016,1040409677,40409677,Purse Seine Big Pelagics with one boat,4340,182,0,99,0,3991.8499999974993,859.1833333334001,0,0
2015,1004965266,4965266,Longline Tuna,4113,184,174,112,112,4207.933333332999,1319.3499999997,4019.1833333329996,1319.3499999997
2015,1004960943,4960943,Squid hooking,8042,284,0,40,0,6475.416666655894,307.9749999972998,0,0
2015,1004957437,4957437,Squid hooking,5934,267,0,30,0,6032.558333333501,223.50833333330002,0,0
2014,NA,86811035646,Shrimp net,2926,142,0,76,0,3169.1833333304053,1278.3583333333013,0,0
2014,1000102810,102810,Purse Seine Small Pelagics,1120,40,0,10,0,789.6583333332,58.20833333339999,0,0
2016,1004477937,4477937,Oceanic gillnet,5643,251,0,200,0,5378.233333331498,2563.0916666652993,0,0
2016,1004504139,4504139,Stick-Held lift net,760,18,0,2,0,421.6916666683,15.858333333,0,0
2014,1000045708,45708,Purse Seine Small Pelagics,1759,68,0,31,0,1153.8916666673006,263.60833333299996,0,0
2015,1004600124,4600124,Purse Seine Small Pelagics,1304,112,0,76,0,1385.1833333332995,351.0166666665001,0,0
2016,1004935243,4935243,Longline Tuna,5749,251,194,73,69,5734.9833333328,544.4499999995999,4276.4583333328,514.4499999995999
2014,1004861995,4861995,Purse Seine Small Pelagics,1047,60,3,21,0,1092.6583333336998,232.04166666649996,44.57500000000001,0
2016,1000124790,124790,Purse Seine Big Pelagics with one boat,1544,42,15,12,3,872.5916666675994,79.04999999980001,288.25833333349993,32.5
2014,1000103137,103137,Purse Seine Small Pelagics,1810,48,0,3,0,940.1250000007999,9.549999999999999,0,0
2014,1000068992,68992,Purse Seine Small Pelagics,3746,77,53,30,30,1725.6083333351005,244.5750000011,1187.1250000012005,244.5750000011
2016,1004575587,4575587,Purse Seine Group (2 boat) Big Pelagics,1025,99,0,69,0,1684.1666666673984,812.0000000003002,0,0
2014,1004575146,4575146,Stick-Held lift net,4754,163,0,24,0,3622.4166666643973,163.14999999960003,0,0
2016,NA,86811707377,Oceanic gillnet,630,39,0,12,0,787.1249999991999,163.71666666649995,0,0
2015,1004512003,4512003,Anchored gillnets,4443,210,0,158,0,4484.300000001794,2067.7583333334987,0,0
2014,1000126845,126845,Purse Seine Small Pelagics,2689,76,0,28,0,1381.2750000007002,202.01666666609992,0,0
2015,1000102922,102922,Pole-and-line,1350,48,0,8,0,617.8249999988003,26.066666666699994,0,0
2016,1004446792,4446792,Stick-Held lift net,1113,64,0,13,0,1147.9750000001998,87.4833333334,0,0
2016,1004566277,4566277,Purse Seine Big Pelagics with one boat,2909,229,0,149,0,4046.158333334294,1975.8666666668992,0,0
2016,1004575144,4575144,Stick-Held lift net,4166,57,0,6,0,663.5333334138995,51.65,0,0
2015,NA,86811707367,Basic longline,2496,100,0,30,0,2068.399999996299,292.7749999996999,0,0
2015,1004782020,4782020,Fish net/dragnet,1681,90,0,63,0,1696.1666666663002,860.9916666663997,0,0
2014,1004539719,4539719,Purse Seine Small Pelagics,1785,90,0,56,0,1807.6749999999997,647,0,0
2016,1040408596,40408596,Purse Seine Small Pelagics,836,66,0,8,0,798.3416666628004,51.949999999999996,0,0
2015,1000052549,52549,Longline Tuna,2970,66,62,49,48,1446.0999999998992,555.6250000000002,1338.0916666667,504.6333333335003
2016,1004625579,4625579,Stick-Held lift net,1427,125,0,21,0,1658.566666665998,130.8416666668,0,0
2016,1004584676,4584676,Purse Seine Small Pelagics,1004,79,0,1,0,1406.7333333329989,2.6083333334,0,0
2015,1004569107,4569107,Purse Seine Small Pelagics,612,54,0,3,0,897.1666666660003,20.4833333334,0,0
2016,1004567479,4567479,Anchored gillnets,363,36,0,4,0,498.1166666665001,17.491666666499995,0,0
2014,1004965256,4965256,Squid hooking,5026,200,0,42,0,4622.766666668103,310.56666666629997,0,0
2016,1004582469,4582469,Purse Seine Small Pelagics,2283,144,0,80,0,2402.5749999994964,1196.7333333326997,0,0
2016,1004657033,4657033,Purse Seine Big Pelagics with one boat,1157,56,1,41,1,1219.1999999997001,538.8666666666,2.5,1
2014,1004565586,4565586,Stick-Held lift net,5749,252,0,79,0,5676.216666667102,564.6999999997001,0,0
2015,1031062268,31062268,Stick-Held lift net,527,25,0,12,0,560.4250000002999,69.5083333333,0,0
2016,1004628701,4628701,Stick-Held lift net,2107,96,0,36,0,2156.0416666665,295.04166666649996,0,0
2016,1004459375,4459375,Purse Seine Small Pelagics,790,58,0,24,0,1014.0666666668009,256.70833333329995,0,0
2016,1031070076,31070076,Squid hooking,863,67,0,11,0,1227.7500000002997,102.5083333333,0,0
2014,NA,86811707410,Basic longline,2257,98,0,63,0,2085.2333333289994,1118.5583333315008,0,0
2016,1040408758,40408758,Pole-and-line,303,36,0,1,0,525.6999999995999,5.9833333333,0,0
2014,NA,86811703429,Fish net/dragnet,1156,51,0,30,0,1076.1083333319996,525.3833333325002,0,0
2016,1040511806,40511806,Anchored gillnets,636,30,0,11,0,626.5750000002995,236.29999999970005,0,0
2016,NA,86811705559,Oceanic gillnet,587,52,0,13,0,933.0249999976006,120.56666666630004,0,0
2015,1004558592,4558592,Fish net/dragnet,213,8,0,8,0,173.02499999950004,95.04999999959996,0,0
2016,1040517295,40517295,Longline Tuna,756,35,23,24,18,743.5416666666994,339.6666666659999,512.2583333327001,233.97499999939998
2016,1031058873,31058873,Purse Seine Small Pelagics,1029,71,0,19,0,1331.6583333333997,145.39999999999998,0,0
2014,1000124617,124617,Pole-and-line,1553,65,0,25,0,789.3083333335004,97.71666666659999,0,0
2015,1004549474,4549474,Squid hooking,580,32,0,1,0,604.3916666669,8,0,0
2016,1004452581,4452581,Squid hooking,430,18,0,2,0,422.19999999999993,19.5,0,0
2016,1004450480,4450480,Purse Seine Big Pelagics with one boat,414,18,0,2,0,422.01666666660003,6.5,0,0
2016,1004626966,4626966,Stick-Held lift net,95,5,0,1,0,96.78333333340001,2,0,0
2014,NA,86811704434,Stick-Held lift net,4382,214,0,28,0,4480.033333326308,208.31666666639998,0,0
2016,1040513423,40513423,Squid hooking,5988,269,0,30,0,5863.683333350004,226.8000000006001,0,0
2016,1031072280,31072280,Purse Seine Big Pelagics with one boat,6149,300,0,174,0,6197.941666668207,1940.0250000001001,0,0
2016,1004926122,4926122,Squid hooking,5324,236,0,67,0,5280.233333333101,625.0583333333002,0,0
2015,1004841643,4841643,Purse Seine Small Pelagics,4726,223,0,102,0,4741.566666665998,767.4833333325004,0,0
2015,1004944869,4944869,Longline Tuna,8070,351,348,182,182,8215.408333333602,1367.9916666661,8139.9166666669025,1367.9916666661
2016,1040510052,40510052,Purse Seine Small Pelagics,5292,226,0,43,0,5205.291666668895,282.9666666661,0,0
2016,1040408913,40408913,Purse Seine Small Pelagics,6064,207,0,8,0,4610.283333300196,29.4083333332,0,0
2015,1004957403,4957403,Longline Tuna,9363,316,315,176,176,7311.941666666899,1465.1750000003,7309.600000000099,1465.1750000003
2015,1004575605,4575605,Stick-Held lift net,4189,223,0,73,0,5003.241666665601,727.7499999990001,0,0
2014,1000081511,81511,Oceanic gillnet,13906,277,0,217,0,6179.8166666711,2970.5750000018993,0,0
2016,1031085989,31085989,Purse Seine Small Pelagics,1099,41,6,8,0,665.2083333321999,47.69166666630001,48.5166666666,0
2016,1031051921,31051921,Stick-Held lift net,5649,278,0,106,0,5875.041666666902,965.2083333333,0,0
2014,1004582772,4582772,Pole-and-line,5319,256,10,187,2,5450.916666666601,2599.7833333333997,203.1749999999,2.5083333333
2016,1000109916,109916,Oceanic gillnet,9542,197,0,121,0,4386.175000002603,1618.6833333344994,0,0
2016,1004575145,4575145,Stick-Held lift net,5590,263,0,108,0,5896.8166666675,957.7666666662011,0,0
2015,1000065166,65166,Purse Seine Big Pelagics with one boat,10432,234,20,156,17,4942.3916666656005,1660.574999999599,408.3916666666,263.6166666667999
2015,1004624570,4624570,Purse Seine Big Pelagics with one boat,6597,302,246,201,192,6918.67500000011,2368.8249999995987,5657.558333333308,2234.0583333330983
2016,1004570742,4570742,Purse Seine Small Pelagics,1441,65,0,37,0,1102.5000000006007,412.32500000010003,0,0
2016,1004956284,4956284,Oceanic gillnet,6533,310,0,191,0,6383.450000000395,2821.275000000399,0,0
2015,1000074011,74011,Longline Tuna,16750,322,288,197,197,7449.425000003208,1957.3000000024992,6719.041666669598,1957.3000000024992
2016,1004604050,4604050,Purse Seine Small Pelagics,3057,167,7,101,6,3266.7333333322977,1394.3166666665998,103.99166666640001,62.366666666600004
2016,1000140439,140439,Longline Tuna,10797,214,204,160,160,4823.083333334401,1941.5333333340006,4669.316666667597,1941.5333333340006
2016,1040409342,40409342,Stick-Held lift net,4256,189,0,18,0,4153.408333330304,90.17499999999998,0,0
2014,1004907119,4907119,Purse Seine Small Pelagics,4835,228,0,110,0,4846.4583333346945,987.2416666674005,0,0
2016,1040513907,40513907,Purse Seine Small Pelagics,4836,214,0,64,0,4784.341666669403,457.95833333319973,0,0
2016,1004471496,4471496,Purse Seine Small Pelagics,27997,202,0,145,0,3914.683333841898,1886.6000002413998,0,0
2016,1004575146,4575146,Stick-Held lift net,5889,261,0,94,0,5876.199999998298,973.0249999991006,0,0
2016,1004916127,4916127,Stick-Held lift net,2760,128,0,43,0,2863.6833333331974,258.93333333340007,0,0
2016,1000065162,65162,Purse Seine Big Pelagics with one boat,11532,219,0,196,0,5132.700000001502,2531.8750000018003,0,0
2016,1040510483,40510483,Purse Seine Small Pelagics,3726,168,0,24,0,3661.900000000502,157.84166666649998,0,0
2016,1004574322,4574322,Purse Seine Big Pelagics with one boat,5489,277,200,199,161,6153.708333332995,2597.7249999999985,4317.5750000007965,2125.9000000002984
2016,1004566270,4566270,Stick-Held lift net,1657,86,0,23,0,1864.9166666665992,286.8083333332999,0,0
2016,1040408624,40408624,Purse Seine Small Pelagics,4896,244,0,2,0,5305.658333314305,10.025,0,0
2016,1040513427,40513427,Purse Seine Big Pelagics with one boat,2704,127,34,11,10,2598.8666666643003,57.20833333339999,719.0250000007,44.0500000001
2014,1000099520,99520,Purse Seine Small Pelagics,1712,43,0,13,0,934.0250000001995,75.68333333369998,0,0
2016,1004956267,4956267,Purse Seine Small Pelagics,4902,223,0,127,0,4885.9833333328,1232.7666666661999,0,0
2016,1000043930,43930,Purse Seine Small Pelagics,7873,173,19,125,16,3872.8166666695033,1353.4416666670993,311.6000000001,171.4583333332
2016,1004935251,4935251,Longline Tuna,5507,250,119,136,67,5685.516666667797,1247.5500000002,2610.341666667701,636.6333333335
2014,1000043926,43926,Purse Seine Big Pelagics with one boat,5479,124,0,60,0,2656.291666668,746.4583333341998,0,0
2016,1004620079,4620079,Stick-Held lift net,2178,102,0,37,0,2235.074999999399,402.59166666679994,0,0
2016,1004619473,4619473,Stick-Held lift net,5721,256,0,89,0,5819.824999999805,836.9249999997999,0,0
2014,1000102796,102796,Purse Seine Small Pelagics,2316,107,0,21,0,2121.725000000501,172.2666666667,0,0
2014,1000042653,42653,Purse Seine Small Pelagics,2836,67,0,33,0,1370.4749999998014,180.88333333319997,0,0
2015,1000124805,124805,Purse Seine Small Pelagics,10020,251,0,94,0,5583.175000002399,654.0250000002998,0,0
2015,NA,86811035739,Fish net/dragnet,4557,229,0,76,0,4205.0083333257,957.7416666648,0,0
2014,1000103028,103028,Purse Seine Small Pelagics,10572,262,0,178,0,5714.583333334504,2193.9833333340985,0,0
2016,1040408420,40408420,Stick-Held lift net,2952,265,0,28,0,5639.691666668,300.17499999989985,0,0
2016,1004450192,4450192,Squid hooking,425,18,0,5,0,422.0000000000001,69.5,0,0
2015,1004566040,4566040,Purse Seine Small Pelagics,1765,102,0,60,0,1517.724999997903,666.8499999995003,0,0
2016,1004587278,4587278,Longline Tuna,3270,107,99,60,59,2459.4500000202042,588.1000000121002,2294.058333353203,584.0916666788002
2016,1004536106,4536106,Basic longline,6160,273,0,200,0,6072.125000000301,3082.774999999599,0,0
2015,1000116925,116925,Purse Seine Big Pelagics with one boat,10691,239,110,66,65,5572.741666671005,732.3583333344005,2523.933333335002,717.7166666676006
2016,1004954522,4954522,Squid hooking,4675,256,0,76,0,4654.6166666665,780.2999999998001,0,0
2014,1004956250,4956250,Squid hooking,3886,196,0,64,0,4078.2166666667,386.2750000000999,0,0
2015,1004952112,4952112,Purse Seine Big Pelagics with one boat,1932,109,22,57,9,2063.324999999698,770.5999999999002,393.1833333331,81.9833333334
2015,1004647479,4647479,Longline Tuna,1810,80,73,34,34,1803.8666666665983,487.7500000000999,1676.6666666665988,486.7500000000999
2016,1004828101,4828101,Purse Seine Big Pelagics with one boat,5102,221,0,148,0,5042.741666666899,1997.5166666667,0,0
2016,1000141226,141226,Stick-Held lift net,7173,187,0,59,0,4200.208333330899,504.16666666579994,0,0
2014,1000124062,124062,Fish net/dragnet,2374,78,0,17,0,1381.6333333344,165.2333333332,0,0
2015,1004617248,4617248,Oceanic gillnet,3863,195,0,120,0,3882.033333333099,1808.5499999998,0,0
2016,1040510053,40510053,Purse Seine Small Pelagics,5229,227,0,34,0,4952.458333331193,256.8333333339999,0,0
2014,1004898138,4898138,Oceanic gillnet,2721,77,0,44,0,1590.5500000031009,428.7250000012999,0,0
2016,1140122049,140122049,Basic longline,1935,92,0,58,0,1916.2583333333996,966.0750000001,0,0
2015,1004717443,4717443,Stick-Held lift net,4615,220,0,64,0,4750.858333334101,443.8833333332001,0,0
2014,1004964126,4964126,Longline Tuna,5593,217,216,144,144,5036.449999998802,1071.4333333328998,4995.949999998801,1071.4333333328998
2016,1004669391,4669391,Purse Seine Big Pelagics with one boat,5739,264,4,201,2,5839.033333334702,2774.5833333329,55.5,14.0166666667
2014,1004573547,4573547,Purse Seine Small Pelagics,1521,75,0,23,0,1577.0583333332,146.3583333334,0,0
2014,1000103021,103021,Stick-Held lift net,9454,215,0,84,0,4639.050000001797,651.7416666673004,0,0
2016,1004812622,4812622,Purse Seine Small Pelagics,1717,120,0,46,0,1851.408333332899,476.32499999960015,0,0
2015,1004578260,4578260,Stick-Held lift net,4277,209,0,85,0,4650.6500000003025,712.1083333330998,0,0
2014,1000070031,70031,Shrimp net,5834,125,0,85,0,2605.8583333340985,1614.0750000011014,0,0
2016,1040512742,40512742,Stick-Held lift net,2415,103,0,5,0,2390.8500000019026,27.9666666667,0,0
2016,1000116645,116645,Purse Seine Small Pelagics,3143,75,0,46,0,1712.9833333336012,661.7333333329999,0,0
2016,1040408422,40408422,Purse Seine Big Pelagics with one boat,2705,229,0,31,0,4885.8583333345,236.27500000049986,0,0
2014,1004785098,4785098,Purse Seine Small Pelagics,5616,284,0,233,0,5985.0916666663015,3993.5249999999987,0,0
2016,1004964115,4964115,Hand Line Tuna,3388,167,0,90,0,3374.0666666663,951.083333333,0,0
2015,1004491881,4491881,Purse Seine Small Pelagics,491,30,0,10,0,495.65833333280045,75.79166666640002,0,0
2016,1040409613,40409613,Purse Seine Small Pelagics,3349,191,0,52,0,3390.441666669103,323.0166666669999,0,0
2014,1004942462,4942462,Longline Tuna,5518,244,242,151,151,5667.999999999895,1564.2916666667993,5609.924999999897,1564.2916666667993
2016,1004680621,4680621,Purse Seine Small Pelagics,1408,73,0,50,0,1414.7999999995998,591.6833333330001,0,0
2014,1004957174,4957174,Fish net/dragnet,1544,87,0,32,0,1489.4833333334,235.79166666710006,0,0
2016,1004941356,4941356,Longline Tuna,2554,113,81,24,21,2498.5916666674,188.25833333339997,1790.9166666667002,160.74166666679994
2016,1004631107,4631107,Longline Tuna,442,25,1,14,0,449.3249999999,141.5,3.3166666665999998,0
2016,1040408756,40408756,Purse Seine Big Pelagics with one boat,3239,120,72,21,21,2494.958333285906,343.23333333259995,1423.0249999698033,343.23333333259995
2014,1004737604,4737604,Purse Seine Small Pelagics,903,77,0,30,0,1223.4833333330005,247.69166666679996,0,0
2016,1140122038,140122038,Oceanic gillnet,1468,68,0,43,0,1443,652.5,0,0
2015,1000097254,97254,Purse Seine Small Pelagics,2091,59,0,27,0,1319.7250000008992,202.46666666689995,0,0
2015,1004567846,4567846,Purse Seine Group (2 boat) Small Pelagics,1468,83,0,38,0,1553.9416666661994,420.22499999990004,0,0
2016,1004532306,4532306,Purse Seine Small Pelagics,1417,166,0,63,0,2062.391666666799,773.6083333334007,0,0
2016,1004599260,4599260,Stick-Held lift net,2582,155,0,55,0,3197.8916666637974,704.6666666666003,0,0
2014,1004572142,4572142,Purse Seine Small Pelagics,1558,102,0,45,0,1628.0916666669991,508.0750000002002,0,0
2014,1004575145,4575145,Stick-Held lift net,1373,70,0,18,0,1416.6499999994994,77.63333333319997,0,0
2016,1040408869,40408869,Purse Seine Big Pelagics with one boat,5452,247,181,56,53,5352.241666663297,482.2999999992998,3942.299999996305,469.4749999991998
2014,1004608905,4608905,Purse Seine Small Pelagics,976,148,0,20,0,1596.7249999992982,99.91666666659998,0,0
2014,1004588750,4588750,Longline Tuna,1292,65,46,47,37,1422.9250000000995,479.8916666664,951.5166666666003,384.3833333331
2016,1004575195,4575195,Purse Seine Small Pelagics,368,18,0,9,0,398.94999999990006,78.56666666660001,0,0
2016,1004617037,4617037,Pole-and-line,493,89,0,12,0,586.0666666665,29.4249999999,0,0
2016,1004680620,4680620,Purse Seine Small Pelagics,1026,71,0,51,0,1310.6833333335,462.5250000004001,0,0
2016,1004454533,4454533,Purse Seine Small Pelagics,225,13,0,12,0,244.81666666660007,153.03333333320003,0,0
2016,1031061001,31061001,Purse Seine Small Pelagics,2593,184,0,30,0,2970.866666665301,186.9499999998,0,0
2016,1004548841,4548841,Purse Seine Small Pelagics,676,55,0,22,0,970.2083333337007,161.34999999990006,0,0
2016,1040409689,40409689,Pole-and-line,379,30,0,11,0,373.8583333331001,52.09166666649999,0,0
2015,NA,86811703457,Fish net/dragnet,794,59,0,18,0,868.1500000002998,287.24166666670027,0,0
2016,1004554624,4554624,Longline Tuna,598,45,16,8,8,649.5583333335001,95.5916666667,316.17499999989997,95.5916666667
2016,1004624571,4624571,Stick-Held lift net,641,62,0,1,0,963.7166666665005,2,0,0
2016,1040516888,40516888,Purse Seine Small Pelagics,266,14,0,1,0,259.5583333339,3.5166666667,0,0
2014,1004569204,4569204,Purse Seine Small Pelagics,1603,129,0,42,0,2071.1583333315984,320.4499999998,0,0
2015,1000074060,74060,Purse Seine Big Pelagics with one boat,1134,44,0,3,0,652.2750000006998,6.5333333334,0,0
2016,1040511790,40511790,Anchored gillnets,813,37,0,17,0,801.2749999997997,279.32499999969986,0,0
2016,1004924187,4924187,Purse Seine Small Pelagics,276,28,0,1,0,453.2750000002003,2.4833333334,0,0
2015,1004878138,4878138,Shrimp net,392,20,0,15,0,398.4916666665999,251.54166666650002,0,0
2015,1004949257,4949257,Longline Tuna,341,6,6,5,5,122.96666666760002,55.80833333399996,122.96666666760002,55.80833333399996
2016,1004449367,4449367,Oceanic gillnet,205,11,0,2,0,197.42499999989997,42.7833333333,0,0
2014,1004770599,4770599,Purse Seine Small Pelagics,264,28,0,20,0,443.05833333320015,210.45833333319993,0,0
2014,1004861466,4861466,Purse Seine Group (2 boat) Small Pelagics,39,25,0,1,0,39.2166666666,1.5,0,0
2015,1004654462,4654462,Purse Seine Big Pelagics with one boat,15011,120,96,80,78,2550.216667040702,1427.7083335441985,2173.5583336539985,1418.2083335423981
2016,1004952099,4952099,Oceanic gillnet,6869,252,0,131,0,5657.9000000221995,992.1083333367995,0,0
2016,1000074147,74147,Purse Seine Big Pelagics with one boat,13997,289,9,185,6,6570.3000000049,1972.058333334501,196.12500000039987,61.05000000029999
2014,1004956248,4956248,Squid hooking,6237,276,0,50,0,6139.608333332801,497.5083333333,0,0
2015,1004952216,4952216,Purse Seine Big Pelagics with one boat,17713,314,230,212,186,6992.8416666134945,2611.9833333082984,5235.733333288603,2356.0083333081984
2014,1004625584,4625584,Basic longline,5102,260,0,175,0,5086.783333333097,2935.3166666662987,0,0
2016,1000056270,56270,Purse Seine Small Pelagics,10900,262,0,139,0,5958.033333332993,1230.983333334401,0,0
2014,1000073678,73678,Longline Tuna,17215,294,282,155,153,6761.091666664594,982.3583333344006,6478.999999997698,981.0833333344008
2014,1004942463,4942463,Longline Tuna,7723,356,356,225,225,8193.1583333335,1895.6416666668988,8193.1583333335,1895.6416666668988
2016,1000074067,74067,Purse Seine Small Pelagics,8966,214,0,105,0,4511.533333335001,1030.616666666901,0,0
2016,1004575849,4575849,Purse Seine Small Pelagics,41942,207,0,97,0,3345.800000732902,853.1666668580002,0,0
2014,1004960950,4960950,Squid hooking,6051,264,0,119,0,6037.091666666702,1077.2583333334003,0,0
2014,1004566272,4566272,Stick-Held lift net,5201,230,0,99,0,5291.0583333336,798.6166666665001,0,0
2016,1004537826,4537826,Purse Seine Big Pelagics with one boat,4197,273,239,162,162,5297.941666667207,2224.6666666664996,4958.749999999803,2224.6666666664996
2016,1000074021,74021,Oceanic gillnet,6821,150,0,86,0,3075.066666667001,856.5583333348,0,0
2016,1040408497,40408497,Stick-Held lift net,11306,306,0,50,0,6952.241666672194,358.8749999997,0,0
2015,1000141229,141229,Stick-Held lift net,6447,140,0,15,0,3129.5500000043035,88.05833333359996,0,0
2015,1004556773,4556773,Squid hooking,6384,304,0,73,0,6486.599999999503,406.49166666659994,0,0
2016,1004587049,4587049,Longline Tuna,3435,153,87,110,56,3540.9916666667004,714.5666666664001,1812.9666666668,338.99166666670016
2016,1040409609,40409609,Stick-Held lift net,4958,211,0,22,0,4526.458333331695,170.88333333339997,0,0
2015,1004723878,4723878,Purse Seine Big Pelagics with one boat,5663,201,41,94,19,4221.60833332941,959.7750000002995,717.2833333330998,214.19999999969994
2016,1000074051,74051,Purse Seine Big Pelagics with one boat,10965,237,0,145,0,5147.933333334596,1598.1833333332006,0,0
2015,1004552489,4552489,Squid hooking,3889,173,0,68,0,3865.4666666667968,575.5499999996,0,0
2016,1004601999,4601999,Purse Seine Small Pelagics,1307,100,0,63,0,1551.3333333321998,723.2083333328006,0,0
2016,1000099513,99513,Purse Seine Small Pelagics,10954,266,0,119,0,5954.200000005102,1040.4250000008,0,0
2016,1004604048,4604048,Purse Seine Small Pelagics,2851,206,0,93,0,3478.183333332297,858.1166666661001,0,0
2016,1000097271,97271,Purse Seine Small Pelagics,2666,74,0,6,0,1563.3666666692004,22.625000000000004,0,0
2016,1004556751,4556751,Purse Seine Small Pelagics,2945,219,0,136,0,3900.2249999973938,1690.0166666655998,0,0
2014,1004949322,4949322,Purse Seine Big Pelagics with one boat,7311,324,294,140,139,7399.649999999593,1359.1499999994005,6773.108333333093,1348.1499999994005
2016,1004801935,4801935,Purse Seine Small Pelagics,4067,267,0,113,0,4297.8249999994,962.5500000005006,0,0
2015,1000103121,103121,Purse Seine Big Pelagics with one boat,7530,161,28,113,26,3527.483333333999,1307.5416666681995,593.9999999998998,294.77500000050003
2015,1004614859,4614859,Longline Tuna,5990,264,261,189,189,6137.841666666696,2109.9249999995,6057.475000000096,2109.9249999995
2015,1000073966,73966,Stick-Held lift net,12603,315,0,73,0,7088.225000004192,568.0083333336005,0,0
2014,1000074038,74038,Purse Seine Big Pelagics with one boat,11567,256,164,156,112,5732.083333338099,1494.0916666685,3772.7500000032005,910.8250000016001
2014,1000065361,65361,Purse Seine Small Pelagics,10199,273,0,159,0,5170.150000004603,1551.0916666687003,0,0
2016,1004491090,4491090,Squid hooking,6288,281,0,120,0,6304.641666665892,1232.4333333335,0,0
2016,1004624574,4624574,Stick-Held lift net,6360,303,0,143,0,6771.008333331801,1399.3166666658994,0,0
2016,1000125278,125278,Purse Seine Small Pelagics,3113,86,0,10,0,1784.4666666678008,51.70833333340002,0,0
2016,1004596475,4596475,Purse Seine Small Pelagics,1613,164,0,54,0,1655.866666665298,310.5500000000001,0,0
2015,1004575143,4575143,Stick-Held lift net,5100,234,0,96,0,5252.133333329893,919.5500000001,0,0
2016,1004920743,4920743,Squid hooking,6367,268,0,44,0,6164.708333331102,462.70833333340016,0,0
2015,1004572144,4572144,Purse Seine Small Pelagics,6065,174,0,99,0,3322.3583333314064,828.9416666667998,0,0
2016,1004675788,4675788,Purse Seine Big Pelagics with one boat,5845,276,4,206,3,5978.574999998799,2672.2749999995,47.583333333400006,16.599999999999998
2016,1004620714,4620714,Purse Seine Big Pelagics with one boat,6310,298,0,258,0,6489.208333333101,3107.4416666665,0,0
