year,mmsi,transmitter_no,shipname,raw_registered_gear_type,gfw_sub_gear,gfw_gear,length,tonnage,engine_power,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas,fraction_effort_on_high_seas,aux_engine_power,crew,design_speed_old,design_speed_ihs,main_sfc,main_sfc_low,aux_sfc
2015,1004560510,4560510,HANINDO - 02,Longline Tuna,drifting_longlines,drifting_longlines,22.08,59,294.4152450837637,4113,249,171,209,151,5119.099999998398,2694.7999999992007,3450.7583333318,1918.9916666663005,0.7121091237445709,88.32457352512911,11,13.028378490968123,10.831763614873573,220,220,217
2014,1000073740,73740,NA,Longline Tuna,drifting_longlines,drifting_longlines,25.72,130,390.0316078730079,7439,155,141,99,99,3544.4583333355995,1024.2500000004006,3217.6916666693005,1024.2500000004006,1,117.00948236190236,8,13.06136769993115,10.943985541839718,180,180,217
2016,1040515051,40515051,BERKAH MELIMPAH - 8,Longline Tuna,drifting_longlines,drifting_longlines,23.96,88,134.2,4718,219,118,51,44,4635.916666671399,412.31666666760015,2258.0000000023,371.35833333400006,0.9006629208937127,40.26,10,12.9761464980768,10.64214715113956,220,220,217
2014,1004964128,4964128,PERINTIS JAYA - 68,Longline Tuna,drifting_longlines,drifting_longlines,25.38,118,380.5821650126811,5407,211,197,132,124,4852.675000001099,1005.2999999993008,4475.208333334294,942.1833333326008,0.9372160880665037,114.17464950380433,7,13.058007154811202,10.932926351259422,180,180,217
2016,1040515519,40515519,AGRA JAYA - 9,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,29,138,313.2,3914,172,7,59,4,3828.6333333325997,570.78333333369994,141.01666666629998,63.499999999799996,0.11125062049188404,93.96,13,13.0362058663728,10.85386621649296,180,180,217
2016,1004946315,4946315,FORTUNA - VI,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.18,116,275.9,5570,145,138,75,73,3350.925000015301,699.0083333378993,3187.700000015201,687.5166666711995,0.9835600433948692,82.77,10,13.0234544039352,10.80995155631849,180,180,217
2014,1004956258,4956258,PERINTIS JAYA VI,Longline Tuna,drifting_longlines,drifting_longlines,26.23,136,404.40425650360925,5673,241,194,146,128,5566.566666666497,1095.825000000401,4410.474999999194,1042.3250000003006,0.9511783359568537,121.32127695108277,10,13.06622795744609,10.960793452642497,180,180,217
2016,1004693909,4693909,KARYA BERSAMA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.87,192,313.2,4781,216,173,163,150,4696.991666669601,2152.466666667801,3744.283333335,2027.650000000201,0.9420122649978936,93.96,12,13.0373210314752,10.85386621649296,180,180,217
2016,1000065244,65244,UNITED - XIX,Longline Tuna,drifting_longlines,drifting_longlines,25.92,117,395.6395841312406,3696,89,64,26,21,1855.2583333350005,280.6666666666001,1422.6750000017992,215.35000000009987,0.7672802850361672,118.69187523937218,8,13.062950806045766,10.95054560914676,180,180,217
2016,1040513424,40513424,NA,Longline Tuna,drifting_longlines,drifting_longlines,25.21,67,375.8972231844301,2116,90,26,10,6,2073.2333333341,57.20833333330001,526.4666666673997,41.16666666670001,0.7195921340141119,112.76916695532903,12,13.055418196068402,10.927440764671953,180,180,217
2016,1004887545,4887545,CHIU SHIH - 8,Longline Tuna,drifting_longlines,drifting_longlines,21.7,84,285.1446669561559,3214,168,28,111,14,3412.1583333331996,952.9666666666005,470.4666666667001,81.25833333339999,0.0852688096821214,85.54340008684677,9,13.02583890329468,10.820845620242237,220,220,217
2015,1000043943,43943,MUTIARA No. 22,Longline Tuna,drifting_longlines,drifting_longlines,23.78,108,337.54264373933506,3621,77,70,48,48,1698.2250000022993,207.09166666659985,1645.9083333353988,207.09166666659985,1,101.26279312180051,8,13.043612193905634,10.882467977704067,220,220,217
2014,1000065145,65145,NUSANTARA JAYA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,21.25,101,313.2,4711,105,65,35,33,2111.4749999994006,434.9916666666007,1466.1416666673,432.6083333332005,0.9945209678344784,93.96,6,13.0354417717656,10.85386621649296,220,220,217
2015,1004575829,4575829,BANDAR NELAYAN - 50,Longline Tuna,drifting_longlines,drifting_longlines,20.62,58,259.53971905967404,814,39,38,24,24,859.7083333332004,350.0083333333,821.7333333333003,350.0083333333,1,77.8619157179022,7,13.016854411130932,10.790656223004587,220,220,217
2015,1004574384,4574384,SUMBER LAUT 8,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.65,135,445.67137816309446,5146,258,82,173,78,5375.183333330995,1944.9666666660999,1737.7916666666993,1125.2749999999994,0.5785574731359547,133.70141344892832,12,13.079810430619766,11.008964429235474,180,180,217
2014,1004624206,4624206,TANJUNG SARI - 3,Longline Tuna,drifting_longlines,drifting_longlines,18.88,54,253.5,1974,101,37,70,29,2199.858333333898,510.19166666659993,722.6083333332002,177,0.34692844192546557,76.05,5,13.014779004762,10.78352776698025,220,220,217
2015,1004633651,4633651,PERINTIS JAYA 99,Longline Tuna,drifting_longlines,drifting_longlines,22.73,57,275.9,746,44,18,13,13,759.8666666666,159.00833333330007,339.20833333329995,159.00833333330007,1,82.77,12,13.0222299484854,10.80995155631849,220,220,217
2015,1004542063,4542063,NAGA MAS PERKASA XVI,Longline Tuna,drifting_longlines,drifting_longlines,21.7,57,285.1446669561559,1513,132,38,26,13,2737.9250000000998,202.51666666650002,663.8999999998999,123.1916666665,0.6083038433047554,85.54340008684677,10,13.025279243694953,10.820845620242237,220,220,217
2016,1004926119,4926119,BANDAR NELAYAN - XXI,Longline Tuna,drifting_longlines,drifting_longlines,27.04,148,261,3778,162,158,135,133,3759.2500000011,1818.3666666673994,3673.4666666677995,1799.8500000007991,0.9898168686183978,78.3,10,13.019207562024,10.792379317009,180,180,217
2015,1004949247,4949247,BAHARI - 6,Longline Tuna,drifting_longlines,drifting_longlines,26.28,107,477.2,5272,238,205,75,71,5335.0083333334005,613.8000000001005,4604.041666666699,593.4416666667004,0.9668323015096175,143.16,11,13.0896375623832,11.04567939003536,180,180,217
2016,1000073696,73696,HASIL MINA - II,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.82,103,275.9,13304,287,81,145,59,6536.958333335898,1298.7500000020002,1898.225000000501,665.0583333349995,0.5120757138278924,82.77,8,13.0231846086666,10.80995155631849,180,180,217
2016,1004949300,4949300,JIMMY INDAH - VIII,Longline Tuna,drifting_longlines,drifting_longlines,24.98,98,369.6010484181332,5952,254,244,128,126,5939.674999999402,938.2916666664003,5696.633333332801,928.7833333331002,0.9898663350948415,110.88031452543996,14,13.053977008262656,10.92006592964769,180,180,217
2014,1004690566,4690566,MITRA UNGGUL,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.94,98,275.9,6070,279,139,154,94,6207.400000000108,1667.0249999998996,3091.3666666664994,1063.6833333333002,0.6380728143449343,82.77,14,13.0230808412556,10.80995155631849,220,220,217
2014,1004922192,4922192,SANG JAYA,Longline Tuna,drifting_longlines,drifting_longlines,25.86,127,275.9,4783,228,162,79,78,4658.849999999599,1007.1749999991995,3398.9249999999006,1002.1999999991996,0.9950604413334287,82.77,8,13.0236826922394,10.80995155631849,180,180,217
2016,1000074087,74087,CHARLY TUNA WIJAYA - 16,Longline Tuna,drifting_longlines,drifting_longlines,30.99,169,522,25887,353,327,229,229,7889.858333330604,2537.7666666682017,7598.008333329998,2537.7666666682017,1,156.6,15,13.105653296244,11.097717268036,180,180,217
2016,1000074197,74197,HAITERI JAYA UTAMA,Purse Seine Small Pelagics,purse_seines,purse_seines,25.73,92,261,13740,306,162,166,84,6710.933333335303,1746.466666668399,3628.8999999996004,689.1249999997001,0.3945823949301541,78.3,14,13.018043079096,10.792379317009,180,180,217
2015,1000055271,55271,NAILI -  17,Longline Tuna,drifting_longlines,drifting_longlines,26.28,121,405.82613661970487,7567,247,241,166,165,5396.375000000298,1805.8166666671991,5263.700000000299,1786.9916666672991,0.9895753537181361,121.74784098591145,11,13.066390689277242,10.962455388247587,180,180,217
2016,1004905105,4905105,HARAPAN JAYA - XVII,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.62,146,387.241357587536,1634,70,64,57,57,1602.300000000097,795.8416666673011,1475.9416666666978,795.8416666673011,1,116.1724072762608,8,13.06077508289672,10.940720676867734,180,180,217
2015,1004941370,4941370,PRIMUS JAYA,Longline Tuna,drifting_longlines,drifting_longlines,23.98,86,275.9,7201,312,190,191,129,7231.733333330695,1409.0416666660005,4315.7999999984,1106.624999999701,0.7853742200669894,82.77,10,13.0228317994692,10.80995155631849,220,220,217
2015,1000065135,65135,MINA ANUGRAH - 18,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.06,115,371.78550432519717,5939,180,27,64,16,2899.158333330602,519.4083333326005,604.2499999997008,158.8166666664,0.3057645718685506,111.53565129755914,8,13.055045631304235,10.922624971942398,180,180,217
2014,1004965257,4965257,BALI PERMAI - 1,Longline Tuna,drifting_longlines,drifting_longlines,26.14,143,208.8,4955,213,189,144,144,4807.616666666207,1646.4833333327997,4329.533333332802,1644.4833333327997,0.9987852898602068,62.64,9,13.0018980582672,10.73068276288576,180,180,217
2016,1004470891,4470891,PERINTIS JAYA - 36,Longline Tuna,drifting_longlines,drifting_longlines,23.75,99,261,2257,104,87,79,77,2326.7416666667,1078.8750000004,1948.0083333333,1075.3750000004,0.99675587996756,78.3,12,13.018188639462,10.792379317009,220,220,217
2015,1004964126,4964126,BAHARI - 268,Longline Tuna,drifting_longlines,drifting_longlines,24.58,154,261,8883,355,355,236,236,8277.699999998296,1891.2666666663997,8277.699999998296,1891.2666666663997,1,78.3,7,13.019332328052,10.792379317009,180,180,217
2016,1040408980,40408980,HARAPAN JAYA - 28,Longline Tuna,drifting_longlines,drifting_longlines,21.5,50,164.1,753,64,53,5,5,1312.5250000006997,31.9166666669,981.4833333339994,28.2416666669,0.8848563968676825,49.23,10,12.985206001889999,10.67768402175049,220,220,217
2014,1004625578,4625578,AMANDA - 08,Longline Tuna,drifting_longlines,drifting_longlines,21.72,58,285.62920844474047,991,49,33,26,22,1044.0083333332,304.5083333333,761.5083333332998,289.9916666667,0.9523275225091762,85.68876253342214,10,13.02545979345997,10.82141643034939,220,220,217
2015,1004558588,4558588,JAYA MAKMUR - III,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.2,98,322.52582734913665,2670,125,7,101,6,2696.9250000000998,1387.1833333330999,150.71666666660005,100.7166666666,0.07260515913538246,96.75774820474099,10,13.038454835174992,10.864829127475005,220,220,217
2016,1004956258,4956258,PERINTIS JAYA VI,Longline Tuna,drifting_longlines,drifting_longlines,26.23,136,404.40425650360925,3031,137,94,81,72,3081.799999999998,592.0000000001002,2067.091666666197,541.4333333334001,0.9145833333332914,121.32127695108277,10,13.06622795744609,10.960793452642497,180,180,217
2016,1040514622,40514622,NA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.89,197,313.2,432,18,18,4,4,423.23333333429997,41.0583333334,423.23333333429997,41.0583333334,1,93.96,12,13.0374242875032,10.85386621649296,180,180,217
2016,1004949302,4949302,HENTRI - II,Longline Tuna,drifting_longlines,drifting_longlines,23.31,105,325.3498152831534,5650,215,208,140,140,5026.1250000026,1351.5750000000992,4839.533333336098,1351.5750000000992,1,97.60494458494603,7,13.039530317578123,10.868147526723616,220,220,217
2015,1004584366,4584366,KARYA YAKIN,Purse Seine Small Pelagics,purse_seines,purse_seines,22.9,76,314.8813227447563,3368,156,107,93,77,3411.7416666666995,1038.4750000000004,2382.8416666667995,876.9999999999003,0.8445075711980549,94.46439682342688,10,13.03547997775716,10.855843178125463,220,220,217
2016,1000065243,65243,UNITED -XI,Longline Tuna,drifting_longlines,drifting_longlines,25.34,108,275.9,2594,54,54,37,37,1230.3499999989992,594.2166666666006,1230.3499999989992,594.2166666666006,1,82.77,7,13.0232883760776,10.80995155631849,180,180,217
2015,1004624199,4624199,BANDAR NELAYAN - II,Longline Tuna,drifting_longlines,drifting_longlines,23.66,35,275.9,6682,306,303,233,233,7009.791666666002,2652.1416666655987,6931.399999999404,2652.1416666655987,1,82.77,10,13.021773371877,10.80995155631849,220,220,217
2014,1004538665,4538665,BINTANG BAHAGIA 8,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.65,98,275.9,2455,106,95,87,77,2457.9750000000995,1142.2083333335997,2186.8833333333,963.0750000001999,0.8431692992375663,82.77,11,13.0230808412556,10.80995155631849,220,220,217
2015,1004735137,4735137,SUN JAYA - IV,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.78,155,313.2,3100,143,114,85,85,3115.383333333097,1232.2833333329002,2580.825000000197,1232.2833333329002,1,93.96,8,13.036556936868,10.85386621649296,180,180,217
2015,1000074044,74044,JAWA SENTOSA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.29,118,313.2,2799,64,12,39,7,1432.2999999995982,312.1666666675003,141.67500000019993,33.6500000004,0.10779498131439447,93.96,11,13.0357928422608,10.85386621649296,180,180,217
2016,1040516962,40516962,NA,Longline Tuna,drifting_longlines,drifting_longlines,26.05,78,283.4,424,18,13,4,4,414.6416666667001,50.600000000099996,301.9916666667001,50.600000000099996,1,85.02,14,13.0251391675416,10.81879018009124,180,180,217
2014,1000065165,65165,SURYA MINA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.85,118,339.37614010678783,1392,35,9,10,5,667.0000000011003,69.9499999998,203.2249999996,23.358333333099996,0.3339289969001684,101.81284203203634,9,13.044422499048851,10.884620425904675,220,220,217
2016,1040408499,40408499,TRIJAYA 11,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.65,195,313.2,431,18,18,2,2,421.8499999999001,3.575,421.8499999999001,3.575,1,93.96,12,13.037382985092,10.85386621649296,180,180,217
2014,1004941356,4941356,SURYA TERBIT 169,Longline Tuna,drifting_longlines,drifting_longlines,25.03,144,370.965643360281,7188,311,260,97,81,7157.316666666199,503.24166666639985,5593.058333332802,426.3416666664999,0.8471907135406633,111.28969300808428,7,13.055369627266543,10.921664565802768,180,180,217
2016,1004964128,4964128,PERINTIS JAYA - 68,Longline Tuna,drifting_longlines,drifting_longlines,25.38,118,380.5821650126811,10331,247,218,197,191,5528.325000111798,2175.0750000320018,4895.841666718008,2132.4666666861017,0.980410637175604,114.17464950380433,7,13.058007154811202,10.932926351259422,180,180,217
2015,1000125523,125523,PUTRA SUKSES MANDIRI - V,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.12,171,298.3,11691,245,79,164,71,5546.033333332002,1880.7500000006003,1741.3249999999016,996.6750000001998,0.5299348664096141,89.49,13,13.031977342499399,10.83633673923881,180,180,217
2014,1004737076,4737076,SUKSES WIJAYA - 68,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.82,148,421.3277336847054,6756,229,132,123,79,4203.9750000011045,1289.6416666671016,2367.5583333336003,776.3833333331999,0.6020147715447609,126.39832010541161,10,13.07205065058038,10.980564021638244,180,180,217
2015,1000041004,41004,AGUNG MAKMUR - 28,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.86,117,393.95334653124075,8807,181,162,74,74,4138.408333336501,642.5916666677003,3754.908333336499,642.5916666677003,1,118.18600395937221,8,13.062394888606395,10.948573345904565,180,180,217
2014,1000073970,73970,SEMANGAT MAJU,Purse Seine Small Pelagics,purse_seines,purse_seines,27.94,165,454.32422565022864,8904,199,138,97,85,4234.299999999799,1086.4416666678,3067.408333333099,968.9166666675002,0.8918257614688526,136.2972676950686,13,13.083270594555165,11.019048252357345,180,180,217
2015,1004926112,4926112,CHIU SHIH - 05,Longline Tuna,drifting_longlines,drifting_longlines,26.53,88,412.9697592147646,6810,301,297,245,245,7002.199999999899,2580.5583333331997,6915.191666666598,2580.5583333331997,1,123.89092776442938,14,13.068073252589853,10.97080271198636,180,180,217
2016,1000070035,70035,BINTANG ARINDO UTAMA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.72,146,275.9,11821,263,106,144,91,6049.775000004001,1414.2916666677004,2450.075000002298,1062.6416666680996,0.7513596323252437,82.77,8,13.0240770084012,10.80995155631849,180,180,217
2014,1004956358,4956358,JIMMY INDAH - VI,Longline Tuna,drifting_longlines,drifting_longlines,25.43,147,381.96513909954905,5582,260,258,145,145,5954.150000001002,1236.0416666671003,5910.1416666677005,1236.0416666671003,1,114.5895417298647,6,13.059056505686373,10.934545349294853,180,180,217
2016,1004678358,4678358,HARAPAN JAYA PERKASA - VI,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,22.88,127,314.3746724702332,6088,263,209,169,155,5911.675000000307,2323.9666666663006,4841.133333333599,2184.541666666301,0.9400055938840108,94.31240174106995,7,13.036365935965483,10.855247462840293,220,220,217
2016,1031072272,31072272,TRI JAYA 28 [1],Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.26,153,313.2,444,18,18,9,9,414.6999999999001,104.2749999998,414.6999999999001,104.2749999998,1,93.96,10,13.0365156344568,10.85386621649296,180,180,217
2014,1004960960,4960960,MUTIARA SARI,Longline Tuna,drifting_longlines,drifting_longlines,24.34,106,352.3376774041036,5488,247,238,122,120,5477.1166666659965,1004.6999999997009,5288.991666666,998.1999999997008,0.9935304070866905,105.70130322123107,7,13.048449085892742,10.89982935219989,180,180,217
2014,1000064023,64023,PERMATA 33,Longline Tuna,drifting_longlines,drifting_longlines,19.25,86,228.6522543505343,16997,302,293,191,191,6943.058333333601,1436.933333334901,6769.533333333906,1436.933333334901,1,68.59567630516028,6,13.007251184990274,10.754171370037737,220,220,217
2015,1000110010,110010,BINTANG PUTRA MANDIRI - V,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.44,171,439.45306493893065,10668,244,56,145,43,5546.266666669799,1396.4166666675,1213.7416666681006,508.44166666719974,0.36410455332116465,131.83591948167918,12,13.078491669797852,11.001714197020666,180,180,217
2015,1004675788,4675788,ABADI,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,22.82,100,313.2,5719,265,103,176,86,5910.799999999503,2142.1499999998996,2311.3166666664997,1071.7666666666,0.5003228843295989,93.96,7,13.03542112056,10.85386621649296,220,220,217
